Año,Mes,Día,HR,CEL
2030,11,11,24,8335.548406
2030,11,12,1,7314.649405
2030,11,12,2,6796.004691
2030,11,12,3,6642.926912
2030,11,12,4,6619.91168
2030,11,12,5,6756.681096
2030,11,12,6,7262.419375
2030,11,12,7,8242.056579
2030,11,12,8,8664.977324
2030,11,12,9,8926.379631
2030,11,12,10,9276.072398
2030,11,12,11,9530.733517
2030,11,12,12,9720.913193
2030,11,12,13,9713.605017
2030,11,12,14,9664.2905
2030,11,12,15,9684.018694
2030,11,12,16,9728.8555
2030,11,12,17,9822.52936
2030,11,12,18,10088.76449
2030,11,12,19,10897.19523
2030,11,12,20,10951.39181
2030,11,12,21,10834.40132
2030,11,12,22,10184.84507
2030,11,12,23,9428.150487
2030,11,12,24,8266.441535
2030,11,13,1,7400.258608
2030,11,13,2,6795.554085
2030,11,13,3,6615.678668
2030,11,13,4,6578.135117
2030,11,13,5,6637.037699
2030,11,13,6,7197.281419
2030,11,13,7,8075.472552
2030,11,13,8,8875.174656
2030,11,13,9,8766.642729
2030,11,13,10,9245.665434
2030,11,13,11,9439.197798
2030,11,13,12,9605.996684
2030,11,13,13,9560.552604
2030,11,13,14,9456.255182
2030,11,13,15,9447.987603
2030,11,13,16,9506.341101
2030,11,13,17,9629.432681
2030,11,13,18,9983.267443
2030,11,13,19,10705.38919
2030,11,13,20,10926.70247
2030,11,13,21,10778.44558
2030,11,13,22,10143.89959
2030,11,13,23,9263.770253
2030,11,13,24,8315.932117
2030,11,14,1,7311.081857
2030,11,14,2,6588.597536
2030,11,14,3,6278.507381
2030,11,14,4,6184.414249
2030,11,14,5,6397.818047
2030,11,14,6,6964.83578
2030,11,14,7,7797.181466
2030,11,14,8,8258.088908
2030,11,14,9,8684.054974
2030,11,14,10,8933.292407
2030,11,14,11,9096.325299
2030,11,14,12,9257.685577
2030,11,14,13,9219.39599
2030,11,14,14,9123.022969
2030,11,14,15,9064.177086
2030,11,14,16,9152.961422
2030,11,14,17,9235.889369
2030,11,14,18,9654.5398
2030,11,14,19,10281.1226
2030,11,14,20,10395.13192
2030,11,14,21,10094.94914
2030,11,14,22,9596.796559
2030,11,14,23,8859.436266
2030,11,14,24,8137.830776
2030,11,15,1,7300.276262
2030,11,15,2,6632.21681
2030,11,15,3,6349.949348
2030,11,15,4,6175.13952
2030,11,15,5,6250.842849
2030,11,15,6,6421.170487
2030,11,15,7,6842.00979
2030,11,15,8,7172.580144
2030,11,15,9,7679.603098
2030,11,15,10,8044.329996
2030,11,15,11,8326.945111
2030,11,15,12,8421.40977
2030,11,15,13,8488.682883
2030,11,15,14,8432.677908
2030,11,15,15,8215.530498
2030,11,15,16,7929.483615
2030,11,15,17,8042.579794
2030,11,15,18,8418.110796
2030,11,15,19,9346.748931
2030,11,15,20,9369.297144
2030,11,15,21,9031.894586
2030,11,15,22,8775.571296
2030,11,15,23,8213.829534
2030,11,15,24,7556.654758
2030,11,16,1,6719.674692
2030,11,16,2,6132.054409
2030,11,16,3,5909.92795
2030,11,16,4,5639.700028
2030,11,16,5,5608.270994
2030,11,16,6,5645.135652
2030,11,16,7,5749.040659
2030,11,16,8,5987.520243
2030,11,16,9,6509.404248
2030,11,16,10,6971.61427
2030,11,16,11,7256.486892
2030,11,16,12,7310.68795
2030,11,16,13,7263.550367
2030,11,16,14,7251.28254
2030,11,16,15,7180.832802
2030,11,16,16,7209.347817
2030,11,16,17,7240.470976
2030,11,16,18,7511.837349
2030,11,16,19,8399.89258
2030,11,16,20,9084.99897
2030,11,16,21,8972.484699
2030,11,16,22,8662.985406
2030,11,16,23,8043.500403
2030,11,16,24,7104.484898
2030,11,17,1,6246.148786
2030,11,17,2,5758.992789
2030,11,17,3,5564.727816
2030,11,17,4,5430.693371
2030,11,17,5,5394.000302
2030,11,17,6,5511.66521
2030,11,17,7,5672.725581
2030,11,17,8,5966.567056
2030,11,17,9,6609.567135
2030,11,17,10,6970.52058
2030,11,17,11,7358.320901
2030,11,17,12,7540.130045
2030,11,17,13,7478.614843
2030,11,17,14,7384.899205
2030,11,17,15,7537.687521
2030,11,17,16,7549.34509
2030,11,17,17,7712.184013
2030,11,17,18,7944.769906
2030,11,17,19,8930.047148
2030,11,17,20,9613.301875
2030,11,17,21,9420.399166
2030,11,17,22,8987.930643
2030,11,17,23,8132.633884
2030,11,17,24,6920.921076
2030,11,18,1,6162.97017
2030,11,18,2,5778.903016
2030,11,18,3,5517.336581
2030,11,18,4,5517.382835
2030,11,18,5,5635.031331
2030,11,18,6,6333.393301
2030,11,18,7,7226.966219
2030,11,18,8,8117.068574
2030,11,18,9,8345.599013
2030,11,18,10,8797.994175
2030,11,18,11,9066.832977
2030,11,18,12,9332.14004
2030,11,18,13,9327.235595
2030,11,18,14,9206.841684
2030,11,18,15,9215.397233
2030,11,18,16,9324.918405
2030,11,18,17,9445.12133
2030,11,18,18,9847.831941
2030,11,18,19,10608.00156
2030,11,18,20,10785.77465
2030,11,18,21,10604.46385
2030,11,18,22,10005.04276
2030,11,18,23,9148.535932
2030,11,18,24,7822.075219
2030,11,19,1,7047.007247
2030,11,19,2,6609.256784
2030,11,19,3,6365.996597
2030,11,19,4,6350.77148
2030,11,19,5,6469.979193
2030,11,19,6,7038.487507
2030,11,19,7,7882.469874
2030,11,19,8,8353.938211
2030,11,19,9,8605.539088
2030,11,19,10,8968.972358
2030,11,19,11,9483.800349
2030,11,19,12,9417.465749
2030,11,19,13,9435.519838
2030,11,19,14,9229.573422
2030,11,19,15,9367.627514
2030,11,19,16,9540.537932
2030,11,19,17,9813.37549
2030,11,19,18,10174.1275
2030,11,19,19,10592.96892
2030,11,19,20,10893.52622
2030,11,19,21,10767.64595
2030,11,19,22,10131.29008
2030,11,19,23,9234.689742
2030,11,19,24,8133.964814
2030,11,20,1,7177.147381
2030,11,20,2,6664.975281
2030,11,20,3,6415.761721
2030,11,20,4,6388.944686
2030,11,20,5,6539.617242
2030,11,20,6,7112.625651
2030,11,20,7,7988.520483
2030,11,20,8,8610.092896
2030,11,20,9,8684.260881
2030,11,20,10,9043.117962
2030,11,20,11,9238.96304
2030,11,20,12,9384.734135
2030,11,20,13,9437.68036
2030,11,20,14,9410.594751
2030,11,20,15,9515.189097
2030,11,20,16,9582.78599
2030,11,20,17,9790.513941
2030,11,20,18,10226.53211
2030,11,20,19,10653.66199
2030,11,20,20,10840.44272
2030,11,20,21,10675.59248
2030,11,20,22,10080.91619
2030,11,20,23,9043.793871
2030,11,20,24,7927.099281
2030,11,21,1,7165.977719
2030,11,21,2,6664.42769
2030,11,21,3,6425.851122
2030,11,21,4,6394.981615
2030,11,21,5,6519.445902
2030,11,21,6,7086.399476
2030,11,21,7,7851.674971
2030,11,21,8,8574.856091
2030,11,21,9,8703.793613
2030,11,21,10,9003.142331
2030,11,21,11,9297.961115
2030,11,21,12,9430.804886
2030,11,21,13,9425.430437
2030,11,21,14,9337.077311
2030,11,21,15,9451.674516
2030,11,21,16,9492.258913
2030,11,21,17,9510.691987
2030,11,21,18,9847.881179
2030,11,21,19,10525.78981
2030,11,21,20,10631.26149
2030,11,21,21,10440.45365
2030,11,21,22,9828.409621
2030,11,21,23,9032.230302
2030,11,21,24,8215.018717
2030,11,22,1,7262.223914
2030,11,22,2,6755.954457
2030,11,22,3,6472.141207
2030,11,22,4,6366.010026
2030,11,22,5,6347.796286
2030,11,22,6,6563.083081
2030,11,22,7,7027.468545
2030,11,22,8,7347.099017
2030,11,22,9,7898.066517
2030,11,22,10,8341.822575
2030,11,22,11,8594.505205
2030,11,22,12,8739.813757
2030,11,22,13,8830.598963
2030,11,22,14,8739.504898
2030,11,22,15,8602.081954
2030,11,22,16,8425.175763
2030,11,22,17,8407.631964
2030,11,22,18,8373.427674
2030,11,22,19,9522.451018
2030,11,22,20,9638.335883
2030,11,22,21,9385.580141
2030,11,22,22,9047.43453
2030,11,22,23,8405.120805
2030,11,22,24,7748.323523
2030,11,23,1,6933.341095
2030,11,23,2,6277.41966
2030,11,23,3,5841.496987
2030,11,23,4,5740.241902
2030,11,23,5,5701.073483
2030,11,23,6,5732.824805
2030,11,23,7,5847.718933
2030,11,23,8,5968.735039
2030,11,23,9,6446.307448
2030,11,23,10,6779.424771
2030,11,23,11,7064.286949
2030,11,23,12,7199.33302
2030,11,23,13,7251.037839
2030,11,23,14,7207.766219
2030,11,23,15,7166.413405
2030,11,23,16,7241.361743
2030,11,23,17,7210.745889
2030,11,23,18,7554.632998
2030,11,23,19,8818.252056
2030,11,23,20,9419.732209
2030,11,23,21,9312.589402
2030,11,23,22,8901.281465
2030,11,23,23,8101.072056
2030,11,23,24,7065.644735
2030,11,24,1,6229.313721
2030,11,24,2,5761.905316
2030,11,24,3,5534.083613
2030,11,24,4,5550.670993
2030,11,24,5,5751.800995
2030,11,24,6,6336.50129
2030,11,24,7,7202.196309
2030,11,24,8,7946.814047
2030,11,24,9,8429.571412
2030,11,24,10,8840.818174
2030,11,24,11,9229.192944
2030,11,24,12,9431.962735
2030,11,24,13,9318.207059
2030,11,24,14,9289.093722
2030,11,24,15,9307.368637
2030,11,24,16,9454.601964
2030,11,24,17,9486.836718
2030,11,24,18,9888.401416
2030,11,24,19,10900.33306
2030,11,24,20,11089.65479
2030,11,24,21,10729.75475
2030,11,24,22,10063.44998
2030,11,24,23,9163.868478
2030,11,24,24,8036.496611
2030,11,25,1,7099.616263
2030,11,25,2,6639.915908
2030,11,25,3,6377.197592
2030,11,25,4,6339.266102
2030,11,25,5,6489.45075
2030,11,25,6,7042.629503
2030,11,25,7,8098.720548
2030,11,25,8,8466.920993
2030,11,25,9,8746.511675
2030,11,25,10,9157.316784
2030,11,25,11,9444.736375
2030,11,25,12,9518.240387
2030,11,25,13,9574.413966
2030,11,25,14,9497.136501
2030,11,25,15,9459.822729
2030,11,25,16,9529.384683
2030,11,25,17,9723.78991
2030,11,25,18,10107.20801
2030,11,25,19,10904.06921
2030,11,25,20,11068.30471
2030,11,25,21,10702.79746
2030,11,25,22,10110.39956
2030,11,25,23,9173.058158
2030,11,25,24,7985.327446
2030,11,26,1,7062.16522
2030,11,26,2,6717.672329
2030,11,26,3,6384.571419
2030,11,26,4,6385.584537
2030,11,26,5,6520.441115
2030,11,26,6,6967.475258
2030,11,26,7,7732.16586
2030,11,26,8,8304.290961
2030,11,26,9,8657.748228
2030,11,26,10,9038.162786
2030,11,26,11,9302.78648
2030,11,26,12,9390.63827
2030,11,26,13,9412.652321
2030,11,26,14,9338.718592
2030,11,26,15,9287.725491
2030,11,26,16,9428.186297
2030,11,26,17,9461.244675
2030,11,26,18,9810.765853
2030,11,26,19,10692.66628
2030,11,26,20,10986.53909
2030,11,26,21,10642.95487
2030,11,26,22,10045.53167
2030,11,26,23,9277.767393
2030,11,26,24,8177.306562
2030,11,27,1,7231.679679
2030,11,27,2,6683.33226
2030,11,27,3,6353.064797
2030,11,27,4,6347.297933
2030,11,27,5,6441.443289
2030,11,27,6,6948.787039
2030,11,27,7,7807.097786
2030,11,27,8,8330.70812
2030,11,27,9,8566.634766
2030,11,27,10,9099.033413
2030,11,27,11,9236.663755
2030,11,27,12,9355.85207
2030,11,27,13,9371.002584
2030,11,27,14,9180.731892
2030,11,27,15,9254.389587
2030,11,27,16,9237.705222
2030,11,27,17,9562.932461
2030,11,27,18,9731.599423
2030,11,27,19,10609.54436
2030,11,27,20,10799.25702
2030,11,27,21,10364.30569
2030,11,27,22,9923.074218
2030,11,27,23,9064.642613
2030,11,27,24,8057.179732
2030,11,28,1,7087.449896
2030,11,28,2,6591.029615
2030,11,28,3,6472.178509
2030,11,28,4,6377.75712
2030,11,28,5,6469.91951
2030,11,28,6,6946.086386
2030,11,28,7,7627.857993
2030,11,28,8,8104.711223
2030,11,28,9,8624.466039
2030,11,28,10,9187.338793
2030,11,28,11,9369.059904
2030,11,28,12,9431.500192
2030,11,28,13,9353.217069
2030,11,28,14,9321.888004
2030,11,28,15,9322.953344
2030,11,28,16,9231.029686
2030,11,28,17,9284.677185
2030,11,28,18,9524.623477
2030,11,28,19,10443.70339
2030,11,28,20,10499.42935
2030,11,28,21,10284.43798
2030,11,28,22,9769.311578
2030,11,28,23,9034.996606
2030,11,28,24,8150.905815
2030,11,29,1,7349.556462
2030,11,29,2,6847.945258
2030,11,29,3,6476.67711
2030,11,29,4,6278.955003
2030,11,29,5,6331.44913
2030,11,29,6,6662.032912
2030,11,29,7,6993.864068
2030,11,29,8,7286.040389
2030,11,29,9,7703.34497
2030,11,29,10,8228.150455
2030,11,29,11,8432.698797
2030,11,29,12,8501.05068
2030,11,29,13,8555.896314
2030,11,29,14,8617.912853
2030,11,29,15,8428.998455
2030,11,29,16,8232.686358
2030,11,29,17,8230.570598
2030,11,29,18,8476.468771
2030,11,29,19,9393.858164
2030,11,29,20,9619.507408
2030,11,29,21,9419.99929
2030,11,29,22,8985.041989
2030,11,29,23,8434.137156
2030,11,29,24,7587.091563
2030,11,30,1,6899.009978
2030,11,30,2,6331.249192
2030,11,30,3,5992.881263
2030,11,30,4,5964.494566
2030,11,30,5,5847.55779
2030,11,30,6,5888.100408
2030,11,30,7,5930.530499
2030,11,30,8,6126.338276
2030,11,30,9,6507.415314
2030,11,30,10,7030.910759
2030,11,30,11,7238.065753
2030,11,30,12,7281.317977
2030,11,30,13,7293.89914
2030,11,30,14,7315.304425
2030,11,30,15,7301.099886
2030,11,30,16,7237.716608
2030,11,30,17,7277.647476
2030,11,30,18,7683.388488
2030,11,30,19,8784.911676
2030,11,30,20,9543.168457
2030,11,30,21,9473.402089
2030,11,30,22,8970.236145
2030,11,30,23,8264.263107
2030,11,30,24,7215.199728
2030,12,1,1,6340.85979
2030,12,1,2,5941.437709
2030,12,1,3,5677.075129
2030,12,1,4,5604.390265
2030,12,1,5,5788.50317
2030,12,1,6,6357.433742
2030,12,1,7,7494.090782
2030,12,1,8,7938.958434
2030,12,1,9,8366.294224
2030,12,1,10,8854.446926
2030,12,1,11,9062.001797
2030,12,1,12,9170.482993
2030,12,1,13,9233.144108
2030,12,1,14,9175.257628
2030,12,1,15,9218.200993
2030,12,1,16,9277.710848
2030,12,1,17,9333.597949
2030,12,1,18,9657.283877
2030,12,1,19,10573.57212
2030,12,1,20,10981.93918
2030,12,1,21,10761.41521
2030,12,1,22,10229.42688
2030,12,1,23,9405.059313
2030,12,1,24,8037.093594
2030,12,2,1,7144.108553
2030,12,2,2,6667.916311
2030,12,2,3,6425.821434
2030,12,2,4,6405.112947
2030,12,2,5,6571.755165
2030,12,2,6,7196.484806
2030,12,2,7,8018.785853
2030,12,2,8,8445.033922
2030,12,2,9,8781.175678
2030,12,2,10,9001.007328
2030,12,2,11,9272.318495
2030,12,2,12,9358.737894
2030,12,2,13,9359.282501
2030,12,2,14,9258.10948
2030,12,2,15,9234.033383
2030,12,2,16,9371.610011
2030,12,2,17,9386.400935
2030,12,2,18,9771.664731
2030,12,2,19,10742.79861
2030,12,2,20,11108.62964
2030,12,2,21,10913.86632
2030,12,2,22,10235.38921
2030,12,2,23,9269.538762
2030,12,2,24,8090.24274
2030,12,3,1,7269.138336
2030,12,3,2,6772.671801
2030,12,3,3,6501.351682
2030,12,3,4,6435.666134
2030,12,3,5,6656.715316
2030,12,3,6,7138.971344
2030,12,3,7,8047.003945
2030,12,3,8,8423.237714
2030,12,3,9,8589.961995
2030,12,3,10,9076.26005
2030,12,3,11,9274.90575
2030,12,3,12,9429.536777
2030,12,3,13,9459.428975
2030,12,3,14,9310.700591
2030,12,3,15,9360.250856
2030,12,3,16,9363.399131
2030,12,3,17,9341.731241
2030,12,3,18,9765.918757
2030,12,3,19,10723.27781
2030,12,3,20,11108.7505
2030,12,3,21,11004.04723
2030,12,3,22,10349.04939
2030,12,3,23,9329.632018
2030,12,3,24,8234.447158
2030,12,4,1,7276.537528
2030,12,4,2,6696.065768
2030,12,4,3,6593.454388
2030,12,4,4,6500.241579
2030,12,4,5,6653.138816
2030,12,4,6,7209.277843
2030,12,4,7,8065.930896
2030,12,4,8,8536.305544
2030,12,4,9,8850.130358
2030,12,4,10,9153.506182
2030,12,4,11,9298.298477
2030,12,4,12,9425.714085
2030,12,4,13,9373.164752
2030,12,4,14,9254.413614
2030,12,4,15,9342.663787
2030,12,4,16,9383.349645
2030,12,4,17,9473.597704
2030,12,4,18,9799.84403
2030,12,4,19,10608.54184
2030,12,4,20,11089.34608
2030,12,4,21,10977.39731
2030,12,4,22,10336.39661
2030,12,4,23,9458.585954
2030,12,4,24,8515.53439
2030,12,5,1,7291.773089
2030,12,5,2,6766.861665
2030,12,5,3,6552.963993
2030,12,5,4,6426.382454
2030,12,5,5,6606.702508
2030,12,5,6,7112.185643
2030,12,5,7,7840.536797
2030,12,5,8,8379.889997
2030,12,5,9,8798.352427
2030,12,5,10,9110.438975
2030,12,5,11,9230.395708
2030,12,5,12,9312.686541
2030,12,5,13,9383.322787
2030,12,5,14,9309.190613
2030,12,5,15,9184.323466
2030,12,5,16,9184.538325
2030,12,5,17,9172.088464
2030,12,5,18,9432.92826
2030,12,5,19,10374.55191
2030,12,5,20,10737.96131
2030,12,5,21,10470.77722
2030,12,5,22,9879.45659
2030,12,5,23,9220.721105
2030,12,5,24,8397.805323
2030,12,6,1,7557.118946
2030,12,6,2,6959.9106
2030,12,6,3,6560.754108
2030,12,6,4,6400.60987
2030,12,6,5,6366.523453
2030,12,6,6,6595.058367
2030,12,6,7,7015.290396
2030,12,6,8,7255.917073
2030,12,6,9,7798.800519
2030,12,6,10,8204.966772
2030,12,6,11,8533.572065
2030,12,6,12,8655.259604
2030,12,6,13,8678.261407
2030,12,6,14,8575.95441
2030,12,6,15,8477.15677
2030,12,6,16,8359.17405
2030,12,6,17,8181.184614
2030,12,6,18,8528.50946
2030,12,6,19,9305.969226
2030,12,6,20,9749.95954
2030,12,6,21,9626.618784
2030,12,6,22,9152.097665
2030,12,6,23,8629.851086
2030,12,6,24,7846.155945
2030,12,7,1,7235.84421
2030,12,7,2,6480.177668
2030,12,7,3,6152.221427
2030,12,7,4,6062.297147
2030,12,7,5,5899.810354
2030,12,7,6,5940.255987
2030,12,7,7,5979.222976
2030,12,7,8,6293.091061
2030,12,7,9,6661.640651
2030,12,7,10,7062.435439
2030,12,7,11,7266.931559
2030,12,7,12,7370.902218
2030,12,7,13,7376.451239
2030,12,7,14,7303.247134
2030,12,7,15,7366.000757
2030,12,7,16,7184.607901
2030,12,7,17,7269.427798
2030,12,7,18,7629.626253
2030,12,7,19,8904.141923
2030,12,7,20,9536.92876
2030,12,7,21,9505.728013
2030,12,7,22,9068.70419
2030,12,7,23,8302.737866
2030,12,7,24,7306.816173
2030,12,8,1,6422.389665
2030,12,8,2,5977.932333
2030,12,8,3,5729.884082
2030,12,8,4,5768.100558
2030,12,8,5,5842.04324
2030,12,8,6,6553.146025
2030,12,8,7,7520.67953
2030,12,8,8,8241.027202
2030,12,8,9,8473.566841
2030,12,8,10,9078.895052
2030,12,8,11,9239.759961
2030,12,8,12,9358.978118
2030,12,8,13,9259.225551
2030,12,8,14,9111.959398
2030,12,8,15,9106.708792
2030,12,8,16,9252.924525
2030,12,8,17,9313.763818
2030,12,8,18,9682.12093
2030,12,8,19,10670.82099
2030,12,8,20,11107.59414
2030,12,8,21,11062.98562
2030,12,8,22,10346.58449
2030,12,8,23,9412.722602
2030,12,8,24,8232.265747
2030,12,9,1,7247.576383
2030,12,9,2,6788.169967
2030,12,9,3,6487.485843
2030,12,9,4,6491.251837
2030,12,9,5,6555.300579
2030,12,9,6,7128.352258
2030,12,9,7,7949.467107
2030,12,9,8,8419.937247
2030,12,9,9,8703.246176
2030,12,9,10,9048.468691
2030,12,9,11,9184.305561
2030,12,9,12,9359.683869
2030,12,9,13,9418.228353
2030,12,9,14,9324.688779
2030,12,9,15,9207.695304
2030,12,9,16,9416.876534
2030,12,9,17,9541.394536
2030,12,9,18,9799.014437
2030,12,9,19,10935.02242
2030,12,9,20,11361.9358
2030,12,9,21,11112.52544
2030,12,9,22,10530.03342
2030,12,9,23,9679.447135
2030,12,9,24,8295.957884
2030,12,10,1,7285.227363
2030,12,10,2,7024.15182
2030,12,10,3,6711.465458
2030,12,10,4,6588.073972
2030,12,10,5,6716.692191
2030,12,10,6,7296.206039
2030,12,10,7,8007.425206
2030,12,10,8,8569.745893
2030,12,10,9,8921.772262
2030,12,10,10,9261.57855
2030,12,10,11,9459.761708
2030,12,10,12,9550.070942
2030,12,10,13,9446.23457
2030,12,10,14,9476.428168
2030,12,10,15,9370.764006
2030,12,10,16,9444.203858
2030,12,10,17,9578.159224
2030,12,10,18,9827.474245
2030,12,10,19,10889.44107
2030,12,10,20,11306.01603
2030,12,10,21,11070.36393
2030,12,10,22,10572.60376
2030,12,10,23,9670.496186
2030,12,10,24,8490.294476
2030,12,11,1,7453.528766
2030,12,11,2,6957.487472
2030,12,11,3,6732.520106
2030,12,11,4,6575.030266
2030,12,11,5,6692.156536
2030,12,11,6,7360.73523
2030,12,11,7,7958.897011
2030,12,11,8,8575.148691
2030,12,11,9,8815.521715
2030,12,11,10,9156.564932
2030,12,11,11,9244.522659
2030,12,11,12,9386.256204
2030,12,11,13,9411.545356
2030,12,11,14,9286.888592
2030,12,11,15,9259.198693
2030,12,11,16,9368.287164
2030,12,11,17,9526.518564
2030,12,11,18,9909.897871
2030,12,11,19,10624.0236
2030,12,11,20,10877.84617
2030,12,11,21,10667.04157
2030,12,11,22,10233.92548
2030,12,11,23,9435.373768
2030,12,11,24,8443.495594
2030,12,12,1,7410.201939
2030,12,12,2,6932.292321
2030,12,12,3,6452.917487
2030,12,12,4,6287.34061
2030,12,12,5,6351.757895
2030,12,12,6,6655.011369
2030,12,12,7,7018.226796
2030,12,12,8,7105.511598
2030,12,12,9,7197.075667
2030,12,12,10,7465.989071
2030,12,12,11,7693.486995
2030,12,12,12,7824.079227
2030,12,12,13,7873.141585
2030,12,12,14,7770.788333
2030,12,12,15,7657.884631
2030,12,12,16,7712.276675
2030,12,12,17,7858.931077
2030,12,12,18,8475.058915
2030,12,12,19,9108.632074
2030,12,12,20,9499.776132
2030,12,12,21,9342.119181
2030,12,12,22,8911.209875
2030,12,12,23,8231.668918
2030,12,12,24,7364.29084
2030,12,13,1,6471.760882
2030,12,13,2,5885.147748
2030,12,13,3,5629.116905
2030,12,13,4,5516.838382
2030,12,13,5,5557.104967
2030,12,13,6,5700.67973
2030,12,13,7,6334.545336
2030,12,13,8,6859.429901
2030,12,13,9,7339.544803
2030,12,13,10,7822.960172
2030,12,13,11,8110.972116
2030,12,13,12,8153.293286
2030,12,13,13,8276.734011
2030,12,13,14,8261.489497
2030,12,13,15,7991.319766
2030,12,13,16,8005.224398
2030,12,13,17,8165.629749
2030,12,13,18,8432.512442
2030,12,13,19,9250.75505
2030,12,13,20,9682.874427
2030,12,13,21,9576.4508
2030,12,13,22,9134.673232
2030,12,13,23,8832.507479
2030,12,13,24,8032.693469
2030,12,14,1,7121.628975
2030,12,14,2,6467.36225
2030,12,14,3,6132.355961
2030,12,14,4,5881.820425
2030,12,14,5,5822.847716
2030,12,14,6,5924.283342
2030,12,14,7,6030.865129
2030,12,14,8,6257.336506
2030,12,14,9,6531.801916
2030,12,14,10,7067.651728
2030,12,14,11,7289.676726
2030,12,14,12,7483.256837
2030,12,14,13,7410.479465
2030,12,14,14,7420.982169
2030,12,14,15,7380.253042
2030,12,14,16,7352.788447
2030,12,14,17,7516.673313
2030,12,14,18,7758.427997
2030,12,14,19,8886.64587
2030,12,14,20,9747.918383
2030,12,14,21,9718.57676
2030,12,14,22,9402.348215
2030,12,14,23,8812.35852
2030,12,14,24,7795.564212
2030,12,15,1,6748.974691
2030,12,15,2,6088.827704
2030,12,15,3,5903.832984
2030,12,15,4,5829.429251
2030,12,15,5,5979.772059
2030,12,15,6,6517.567535
2030,12,15,7,7500.790191
2030,12,15,8,7975.602265
2030,12,15,9,8458.86395
2030,12,15,10,8890.009004
2030,12,15,11,9120.682059
2030,12,15,12,9412.054153
2030,12,15,13,9370.062731
2030,12,15,14,9206.865711
2030,12,15,15,9194.007022
2030,12,15,16,9306.110973
2030,12,15,17,9374.289775
2030,12,15,18,9646.37682
2030,12,15,19,10698.88838
2030,12,15,20,11200.87559
2030,12,15,21,11044.14969
2030,12,15,22,10539.82291
2030,12,15,23,9517.322915
2030,12,15,24,8552.797431
2030,12,16,1,7597.178133
2030,12,16,2,6934.884052
2030,12,16,3,6703.809629
2030,12,16,4,6551.552491
2030,12,16,5,6680.063281
2030,12,16,6,7185.491209
2030,12,16,7,7913.345502
2030,12,16,8,8539.115118
2030,12,16,9,8829.60092
2030,12,16,10,9186.15424
2030,12,16,11,9327.935531
2030,12,16,12,9474.761522
2030,12,16,13,9529.765315
2030,12,16,14,9370.725212
2030,12,16,15,9540.150146
2030,12,16,16,9448.814365
2030,12,16,17,9670.121676
2030,12,16,18,9840.795476
2030,12,16,19,10759.7784
2030,12,16,20,11183.45265
2030,12,16,21,10979.6772
2030,12,16,22,10674.05133
2030,12,16,23,9850.907258
2030,12,16,24,8776.495044
2030,12,17,1,7541.414874
2030,12,17,2,6930.947963
2030,12,17,3,6654.029584
2030,12,17,4,6552.987866
2030,12,17,5,6695.252588
2030,12,17,6,7253.467089
2030,12,17,7,8069.082156
2030,12,17,8,8541.517356
2030,12,17,9,8811.793024
2030,12,17,10,9076.688275
2030,12,17,11,9131.657751
2030,12,17,12,9487.41132
2030,12,17,13,9393.21225
