month,day,hour,capacity_factor
2,1,21.0,0.0019536
2,1,22.0,0.00778979
2,1,23.0,0.01604303
2,2,0.0,0.02193486
2,2,1.0,0.02513724
2,2,2.0,0.02562928
2,2,3.0,0.03345616
2,2,4.0,0.04590828
2,2,5.0,0.0614302
2,2,6.0,0.07845891
2,2,7.0,0.05704628
2,2,8.0,0.05776054
2,2,9.0,0.09046965
2,2,10.0,0.09527962
2,2,11.0,0.08626123
2,2,12.0,0.07272463
2,2,13.0,0.06107392
2,2,14.0,0.04935047
2,2,15.0,0.03778636
2,2,16.0,0.02977754
2,2,17.0,0.03807478
2,2,18.0,0.04504756
2,2,19.0,0.02889555
2,2,20.0,0.01081561
2,2,21.0,0.00199437
2,2,22.0,0.00028079
2,2,23.0,3.28e-05
2,3,0.0,0.00019886
2,3,1.0,0.00054046
2,3,2.0,0.00035304
2,3,3.0,9.613e-05
2,3,4.0,0.00229223
2,3,5.0,0.009708
2,3,6.0,0.01909285
2,3,7.0,0.01822599
2,3,8.0,0.08133305
2,3,9.0,0.14225221
2,3,10.0,0.15828841
2,3,11.0,0.16900083
2,3,12.0,0.17966026
2,3,13.0,0.19325094
2,3,14.0,0.20892049
2,3,15.0,0.2329048
2,3,16.0,0.27537828
2,3,17.0,0.26681779
2,3,18.0,0.3165821
2,3,19.0,0.31197097
2,3,20.0,0.24075472
2,3,21.0,0.16448087
2,3,22.0,0.11235261
2,3,23.0,0.08671075
2,4,0.0,0.0744079
2,4,1.0,0.06793751
2,4,2.0,0.06700145
2,4,3.0,0.05957628
2,4,4.0,0.0485511
2,4,5.0,0.03883634
2,4,6.0,0.03648497
2,4,7.0,0.01621189
2,4,8.0,0.00933796
2,4,9.0,0.00321627
2,4,10.0,0.0002185
2,4,11.0,0.00026463
2,4,12.0,0.0030939
2,4,13.0,0.01444717
2,4,14.0,0.03095438
2,4,15.0,0.03531647
2,4,16.0,0.03072402
2,4,17.0,0.02477069
2,4,18.0,0.01556215
2,4,19.0,0.00571574
2,4,20.0,0.00216441
2,4,21.0,0.00179123
2,4,22.0,0.00273222
2,4,23.0,0.00497344
2,5,0.0,0.00790809
2,5,1.0,0.00814854
2,5,2.0,0.00641286
2,5,3.0,0.00362845
2,5,4.0,0.00260514
2,5,5.0,0.00254102
2,5,6.0,0.00269778
2,5,7.0,0.00038564
2,5,8.0,0.00632232
2,5,9.0,0.01790761
2,5,10.0,0.027038
2,5,11.0,0.03583067
2,5,12.0,0.04368847
2,5,13.0,0.04938077
2,5,14.0,0.0628668
2,5,15.0,0.09752164
2,5,16.0,0.17884082
2,5,17.0,0.22388631
2,5,18.0,0.25997034
2,5,19.0,0.26964061
2,5,20.0,0.26705037
2,5,21.0,0.24478495
2,5,22.0,0.2196645
2,5,23.0,0.21175305
2,6,0.0,0.24526773
2,6,1.0,0.26142026
2,6,2.0,0.27440482
2,6,3.0,0.27374018
2,6,4.0,0.26615786
2,6,5.0,0.23072657
2,6,6.0,0.19584088
2,6,7.0,0.16742998
2,6,8.0,0.23510009
2,6,9.0,0.20678308
2,6,10.0,0.15704838
2,6,11.0,0.13295983
2,6,12.0,0.13368374
2,6,13.0,0.16645032
2,6,14.0,0.22740485
2,6,15.0,0.30848665
2,6,16.0,0.34951239
2,6,17.0,0.28462273
2,6,18.0,0.25187903
2,6,19.0,0.22906884
2,6,20.0,0.19894304
2,6,21.0,0.16249361
2,6,22.0,0.15457416
2,6,23.0,0.15564544
2,7,0.0,0.18329756
2,7,1.0,0.20002679
2,7,2.0,0.22738684
2,7,3.0,0.2487145
2,7,4.0,0.25213294
2,7,5.0,0.22740273
2,7,6.0,0.22591168
2,7,7.0,0.22742527
2,7,8.0,0.37891029
2,7,9.0,0.42221618
2,7,10.0,0.40728116
2,7,11.0,0.36425022
2,7,12.0,0.3125081
2,7,13.0,0.28881934
2,7,14.0,0.28766458
2,7,15.0,0.28353671
2,7,16.0,0.28115662
2,7,17.0,0.25194201
2,7,18.0,0.21466624
2,7,19.0,0.17896503
2,7,20.0,0.16224495
2,7,21.0,0.14099106
2,7,22.0,0.12487279
2,7,23.0,0.11648945
2,8,0.0,0.11338642
2,8,1.0,0.11409685
2,8,2.0,0.11518348
2,8,3.0,0.12727236
2,8,4.0,0.13652384
