project_name,gen_tech,balancing_area,full_load_heat_rate_gj/mw,full_load_heat_rate,connect_cost_per_mw,scheduled_outage_rate,forced_outage_rate,capacity_limit_mw,start_year,capacity_mw,dbid,being_built,fuel_code,fuel_oil,load_zone,variables,capacity_factor
ccc_cfe_25,combined_cycle_natural_gas,08-baja_california,6.9,6.54028436,0,6.96,7.7,522,A_partir_de_2019,507.91,855,optimization,g_i_noro,natural_gas,49-san_luis_rio_colorado,2.96,0.973007663
ccc_cfe_26,combined_cycle_natural_gas,08-baja_california,6.9,6.54028436,0,6.96,7.7,522,A_partir_de_2019,507.91,856,optimization,g_i_noro,natural_gas,48-mexicali,2.96,0.973007663
ccc_cfe_27,combined_cycle_natural_gas,08-baja_california,6.9,6.54028436,0,6.96,7.7,565,A_partir_de_2019,549.75,857,optimization,g_i_jovibn,natural_gas,47-ensenada,2.96,0.97300885
ccc_cfe_28,combined_cycle_natural_gas,09-baja_california_sur-la_paz,7.2,6.82464455,0,6.96,7.7,137,A_partir_de_2019,132.75,858,optimization,g_i_noro,natural_gas,50-villa_constitucion,4.43,0.968978102
ccc_cfe_29,combined_cycle_natural_gas,01-central,6.5,6.161137441,0,6.96,7.7,1162,A_partir_de_2019,1127.14,859,optimization,g_slorp,natural_gas,31-central,2.69,0.97
ccc_cfe_23,combined_cycle_natural_gas,01-central,6.5,6.161137441,0,6.96,7.7,1162,A_partir_de_2019,1127.14,860,optimization,g_slorp,natural_gas,31-central,2.69,0.97
ccc_cfe_18,combined_cycle_natural_gas,01-central,6.6,6.255924171,0,6.96,7.7,629.08,A_partir_de_2019,611.47,861,optimization,g,natural_gas,31-central,2.73,0.97200674
ccc_cfe_30,combined_cycle_natural_gas,05-norte,6.5,6.161137441,0,6.96,7.7,958,A_partir_de_2019,929.26,862,optimization,zzon_nort,natural_gas,09-chihuahua,2.69,0.97
ccc_cfe_13,combined_cycle_natural_gas,09-baja_california_sur-la_paz,7.2,6.82464455,0,6.96,7.7,117,A_partir_de_2019,113.37,863,optimization,g_i_noro,natural_gas,51-la_paz,4.43,0.968974359
ccc_cfe_31,combined_cycle_natural_gas,06-noreste,6.5,6.161137441,0,6.96,7.7,1088,A_partir_de_2019,1055.36,864,optimization,g_ahnrr,natural_gas,16-monterrey,2.69,0.97
ccc_cfe_32,combined_cycle_natural_gas,05-norte,6.5,6.161137441,0,6.96,7.7,968,A_partir_de_2019,938.96,865,optimization,zzon_nort,natural_gas,09-chihuahua,2.69,0.97
ccc_cfe_11,combined_cycle_natural_gas,09-baja_california_sur-la_paz,7.2,6.82464455,0,6.96,7.7,63.03,A_partir_de_2019,61.08,866,optimization,g_i_noro,natural_gas,51-la_paz,4.43,0.969062351
ccc_cfe_33,combined_cycle_natural_gas,09-baja_california_sur-la_paz,7.2,6.82464455,0,6.96,7.7,123,A_partir_de_2019,119.19,867,optimization,g_i_noro,natural_gas,51-la_paz,4.43,0.96902439
ccc_cfe_24,combined_cycle_natural_gas,01-central,6.9,6.54028436,0,6.96,7.7,601,A_partir_de_2019,585,868,optimization,g,natural_gas,31-central,2.96,0.973377704
ccc_cfe_03,combined_cycle_natural_gas,02-oriental,6.9,6.54028436,0,6.96,7.7,242.51,2016,236.2,869,rehabilitation_modernization,g_tuxpoz,natural_gas,32-poza_rica,3.02,0.973980454
ccc_cfe_06,combined_cycle_natural_gas,01-central,7.3,6.91943128,0,6.96,7.7,564.68,2017,550,870,rehabilitation_modernization,g_slorp,natural_gas,31-central,3.02,0.974002975
ccc_cog_01,combined_cycle_natural_gas,02-oriental,7.2,6.82464455,0,6.96,7.7,144,A_partir_de_2019,139.54,871,optimization,gn_tuxp,natural_gas,37-coatzacoalcos,4.43,0.969027778
ccc_gen_01,combined_cycle_natural_gas,03-occidental,6.9,6.54028436,0,6.96,7.7,874.5,2019,850.89,872,firm_project,g_petsal,natural_gas,23-guadalajara,2.88,0.973001715
ccc_gen_02,combined_cycle_natural_gas,06-noreste,6.5,6.161137441,0,6.96,7.7,1000,2019,970,873,firm_project,g_ahnrr,natural_gas,16-monterrey,2.69,0.97
ccc_gen_03,combined_cycle_natural_gas,06-noreste,6.5,6.161137441,0,6.96,7.7,1013,2020,982.61,874,firm_project,gn_tamazu,natural_gas,20-tamazunchale,2.69,0.97
ccc_otr_01,combined_cycle_natural_gas,08-baja_california,7.2,6.82464455,0,6.96,7.7,9,2016,8.72,875,firm_project,g_i_noro,natural_gas,48-mexicali,4.43,0.968888889
ccc_otr_02,combined_cycle_natural_gas,04-noroeste,7.2,6.82464455,0,6.96,7.7,112,2017,108.53,876,firm_project,zzon_noro,natural_gas,03-obregon,4.43,0.969017857
ccc_otr_03,combined_cycle_natural_gas,06-noreste,6.6,6.255924171,0,6.96,7.7,450,2018,436.95,877,firm_project,gn_tamazu,natural_gas,20-tamazunchale,2.72,0.971
ccc_otr_04,combined_cycle_natural_gas,02-oriental,6.5,6.161137441,0,6.96,7.7,1000,A_partir_de_2019,970,878,optimization,g_2boca,natural_gas,33-veracruz,2.69,0.97
ccc_otr_05,combined_cycle_natural_gas,04-noroeste,6.5,6.161137441,0,6.96,7.7,1000,A_partir_de_2019,970,879,optimization,zzon_noro,natural_gas,06-mazatlan,2.69,0.97
ccc_otr_06,combined_cycle_natural_gas,04-noroeste,6.5,6.161137441,0,6.96,7.7,1000,A_partir_de_2019,970,880,optimization,zzon_noro,natural_gas,04-los_mochis,2.69,0.97
ccc_otr_07,combined_cycle_natural_gas,04-noroeste,6.5,6.161137441,0,6.96,7.7,1000,A_partir_de_2019,970,881,optimization,zzon_noro,natural_gas,04-los_mochis,2.69,0.97
ccc_otr_08,combined_cycle_natural_gas,03-occidental,6.5,6.161137441,0,6.96,7.7,1200,A_partir_de_2019,1164,882,optimization,g_sauzqro,natural_gas,26-salamanca,2.69,0.97
ccc_otr_09,combined_cycle_natural_gas,06-noreste,6.9,6.54028436,0,6.96,7.7,500,A_partir_de_2019,486.5,883,optimization,g_ahnrr,natural_gas,16-monterrey,2.96,0.973
ccc_otr_10,combined_cycle_natural_gas,05-norte,6.6,6.255924171,0,6.96,7.7,450,A_partir_de_2019,436.95,884,optimization,zzon_nort,natural_gas,09-chihuahua,2.72,0.971
ccc_01,combined_cycle_natural_gas,08-baja_california,6.5,6.161137441,0,6.96,7.7,301.85,2016,294,885,firm_project,g_i_jovibn,natural_gas,47-ensenada,3.02,0.973993705
ccc_03,combined_cycle_natural_gas,06-noreste,6.2,5.876777251,0,6.96,7.7,883.66,2018,857.15,886,firm_project,g_ahnrr,natural_gas,16-monterrey,2.69,0.969999774
ccc_06,combined_cycle_natural_gas,04-noroeste,6.6,6.255924171,0,6.96,7.7,800.39,2019,777.98,887,firm_project,zzon_noro,natural_gas,04-los_mochis,2.73,0.972001149
ccc_02,combined_cycle_natural_gas,05-norte,6.4,6.066350711,0,6.96,7.7,931.86,2017,906.7,888,firm_project,zzon_nort,natural_gas,07-juarez,2.96,0.973000236
ccc_04,combined_cycle_natural_gas,04-noroeste,6.9,6.54028436,0,6.96,7.7,684.36,2019,665.88,889,firm_project,zzon_noro,natural_gas,04-los_mochis,2.96,0.972996668
ccc_pp_01,combined_cycle_natural_gas,04-noroeste,7.2,6.82464455,0,6.96,7.7,29.94,2017,29.01,890,firm_project,zzon_noro,natural_gas,01-hermosillo,4.43,0.968937876
ccc_pp_02,combined_cycle_natural_gas,04-noroeste,7.2,6.82464455,0,6.96,7.7,29.94,A_partir_de_2019,29.01,891,optimization,zzon_noro,natural_gas,01-hermosillo,4.43,0.968937876
cce_cog_10,cogen_natural_gas,02-oriental,6.9,6.54028436,0,6.96,7.7,261.276,2017,254.48,892,firm_project,g_tuxpoz,natural_gas,38-tabasco,3.02,0.973989192
cce_cog_01,cogen_natural_gas,03-occidental,10.3,9.763033175,0,11.23,7.4,2.7,2016,2.47,893,firm_project,g_sauzqro,natural_gas,30-queretaro,3.16,0.914814815
cce_cog_02,cogen_natural_gas,02-oriental,7.2,6.82464455,0,6.96,7.7,170,2016,164.73,894,firm_project,g_slorp,natural_gas,37-coatzacoalcos,4.43,0.969
cce_cog_03,cogen_natural_gas,02-oriental,7.2,6.82464455,0,6.96,7.7,144.95,2016,140.46,895,firm_project,gn_tuxp,natural_gas,37-coatzacoalcos,4.43,0.969023801
cce_cog_04,cogen_natural_gas,06-noreste,7.2,6.82464455,0,6.96,7.7,60.1,2016,58.24,896,firm_project,g_ahnrr,natural_gas,17-saltillo,4.43,0.969051581
cce_cog_05,cogen_natural_gas,06-noreste,10.3,9.763033175,0,11.23,7.4,0.857,2016,0.78,897,firm_project,g_ahnrr,natural_gas,17-saltillo,3.16,0.910151692
cce_cog_06,cogen_natural_gas,01-central,9.6,9.099526066,0,9.22,5.5,41.8,2016,40.76,898,firm_project,g_slorp,natural_gas,31-central,3.19,0.975119617
cce_cog_12,cogen_natural_gas,06-noreste,6.7,6.3507109,0,6.96,7.7,380,2020,368.6,899,firm_project,g_ahnrr,natural_gas,16-monterrey,2.73,0.97
cce_cog_13,cogen_natural_gas,02-oriental,6.9,6.54028436,0,6.96,7.7,515,2020,501.1,900,firm_project,g_tuxpoz,natural_gas,36-temascal,2.96,0.973009709
cce_cog_14,cogen_natural_gas,01-central,6.9,6.54028436,0,6.96,7.7,638,2020,620.77,901,firm_project,g_central,natural_gas,31-central,2.96,0.97299373
cce_cog_08,cogen_natural_gas,02-oriental,9.6,9.099526066,0,9.22,5.5,64,2016,62.4,902,firm_project,gn_tuxp,natural_gas,37-coatzacoalcos,3.19,0.975
cce_cog_09,cogen_natural_gas,04-noroeste,7.2,6.82464455,0,6.96,7.7,30,2016,29.07,903,firm_project,zzon_noro,natural_gas,02-cananea,4.43,0.969
cce_cog_18,cogen_natural_gas,01-central,8,7.582938389,0,11.23,7.4,32.604,A_partir_de_2019,31.43,904,optimization,g_slorp,natural_gas,31-central,8.01,0.963992148
cce_cog_23,cogen_natural_gas,03-occidental,10.3,9.763033175,0,11.23,7.4,5.314,A_partir_de_2019,4.86,905,optimization,g_sauzqro,natural_gas,30-queretaro,3.16,0.914565299
cce_cog_24,cogen_natural_gas,03-occidental,11.8,11.18483412,0,9.22,5.5,70,A_partir_de_2019,69.16,906,optimization,g_petsal,natural_gas,23-guadalajara,4.19,0.988
cce_cog_25,cogen_natural_gas,03-occidental,10.3,9.763033175,0,11.23,7.4,1.75,A_partir_de_2019,1.6,907,optimization,g_sauzqro,natural_gas,26-salamanca,3.16,0.914285714
cce_cog_26,cogen_diesel,03-occidental,9.6,9.099526066,0,11.44,7.1,35.36,A_partir_de_2019,33.13,908,optimization,d_naciona,diesel,22-tepic,3.94,0.936934389
cce_cog_27,cogen_natural_gas,06-noreste,10.3,9.763033175,0,11.23,7.4,0.999,A_partir_de_2019,0.91,909,optimization,g_ahnrr,natural_gas,16-monterrey,3.16,0.910910911
cce_cog_28,cogen_natural_gas,06-noreste,10.3,9.763033175,0,11.23,7.4,0.999,A_partir_de_2019,0.91,910,optimization,g_ahnrr,natural_gas,16-monterrey,3.16,0.910910911
cce_cog_29,cogen_natural_gas,01-central,10.3,9.763033175,0,11.23,7.4,0.999,A_partir_de_2019,0.91,911,optimization,g_central,natural_gas,31-central,3.16,0.910910911
cce_cog_30,cogen_natural_gas,01-central,10.3,9.763033175,0,11.23,7.4,0.999,A_partir_de_2019,0.91,912,optimization,g_central,natural_gas,31-central,3.16,0.910910911
cce_cog_31,cogen_natural_gas,01-central,10.3,9.763033175,0,11.23,7.4,0.999,A_partir_de_2019,0.91,913,optimization,g_central,natural_gas,31-central,3.16,0.910910911
cce_cog_32,cogen_natural_gas,01-central,10.3,9.763033175,0,11.23,7.4,0.999,A_partir_de_2019,0.91,914,optimization,g_central,natural_gas,31-central,3.16,0.910910911
cce_cog_33,cogen_natural_gas,03-occidental,10.3,9.763033175,0,11.23,7.4,1.77,A_partir_de_2019,1.62,915,optimization,g_sauzqro,natural_gas,24-aguascalientes,3.16,0.915254237
cce_cog_34,cogen_natural_gas,05-norte,10.3,9.763033175,0,11.23,7.4,2.56,A_partir_de_2019,2.34,916,optimization,zzon_nort,natural_gas,11-laguna,3.16,0.9140625
cce_cog_19,cogen_natural_gas,06-noreste,6.9,6.54028436,0,6.96,7.7,750,A_partir_de_2019,729.75,917,optimization,gn_altam,natural_gas,19-huasteca,2.96,0.973
cce_cog_15,cogen_natural_gas,03-occidental,6.9,6.54028436,0,6.96,7.7,700,A_partir_de_2019,681.1,918,optimization,g_sauzqro,natural_gas,26-salamanca,2.96,0.973
cce_cog_35,cogen_natural_gas,01-central,10.3,9.763033175,0,11.23,7.4,20.32,A_partir_de_2019,18.59,919,optimization,g_central,natural_gas,31-central,3.16,0.914862205
cce_cog_16,cogen_natural_gas,07-peninsular,9.6,9.099526066,0,9.22,5.5,7.96,A_partir_de_2019,7.76,920,optimization,g_penin,natural_gas,42-merida,3.19,0.974874372
cce_cog_36,cogen_natural_gas,01-central,8,7.582938389,0,11.23,7.4,83.94,A_partir_de_2019,80.92,921,optimization,g_central,natural_gas,31-central,8.01,0.96402192
cce_cog_37,cogen_natural_gas,07-peninsular,10.3,9.763033175,0,11.23,7.4,13.125,A_partir_de_2019,12.01,922,optimization,g_penin,natural_gas,42-merida,3.16,0.915047619
cce_cog_38,cogen_diesel,02-oriental,9.6,9.099526066,0,11.44,7.1,45,A_partir_de_2019,42.17,923,optimization,d_naciona,diesel,33-veracruz,3.94,0.937111111
cce_cog_39,cogen_natural_gas,06-noreste,7.2,6.82464455,0,6.96,7.7,60.9,A_partir_de_2019,59.01,924,optimization,gn_altam,natural_gas,19-huasteca,4.43,0.968965517
cce_cog_40,cogen_natural_gas,03-occidental,7.2,6.82464455,0,6.96,7.7,61.5,A_partir_de_2019,59.59,925,optimization,g_sauzqro,natural_gas,30-queretaro,4.43,0.968943089
cce_cog_41,cogen_natural_gas,01-central,10.3,9.763033175,0,11.23,7.4,6.6,A_partir_de_2019,6.04,926,optimization,g_slorp,natural_gas,31-central,3.16,0.915151515
cce_cog_42,cogen_natural_gas,03-occidental,9.6,9.099526066,0,9.22,5.5,0.8,A_partir_de_2019,0.78,927,optimization,g_sauzqro,natural_gas,25-san_luis_potosi,3.19,0.975
cce_cog_21,cogen_diesel,03-occidental,9.6,9.099526066,0,11.44,7.1,28,A_partir_de_2019,26.24,928,optimization,d_naciona,diesel,27-manzanillo,3.94,0.937142857
cce_cog_43,cogen_diesel,02-oriental,9.6,9.099526066,0,11.44,7.1,28,A_partir_de_2019,26.24,929,optimization,d_naciona,diesel,32-poza_rica,3.94,0.937142857
cce_cog_44,cogen_natural_gas,02-oriental,10.3,9.763033175,0,11.23,7.4,8.732,A_partir_de_2019,7.99,930,optimization,gn_tuxp,natural_gas,36-temascal,3.16,0.915025195
cce_cog_45,cogen_natural_gas,02-oriental,10.6,10.04739336,0,9.22,5.5,200,A_partir_de_2019,197.8,931,optimization,gn_tuxp,natural_gas,32-poza_rica,3.2,0.989
cce_cog_46,cogen_fuel_oil,10-baja_california_sur-mulege,9.6,9.099526066,0,11.44,7.1,46,A_partir_de_2019,43.1,932,optimization,c_n_vizc,fuel_oil,53-mulege,3.94,0.936956522
cce_cog_47,cogen_natural_gas,03-occidental,10.3,9.763033175,0,11.23,7.4,1.912,A_partir_de_2019,1.75,933,optimization,g_sauzqro,natural_gas,23-guadalajara,3.16,0.915271967
cce_cog_11,cogen_natural_gas,08-baja_california,9.6,9.099526066,0,9.22,5.5,22.7,A_partir_de_2019,22.13,934,optimization,g_i_noro,natural_gas,48-mexicali,3.19,0.974889868
cce_cog_22,cogen_natural_gas,02-oriental,6.7,6.3507109,0,6.96,7.7,800,A_partir_de_2019,775.2,935,optimization,g_tuxpoz,natural_gas,38-tabasco,2.77,0.969
cce_cog_48,cogen_natural_gas,02-oriental,6.6,6.255924171,0,6.96,7.7,450,A_partir_de_2019,436.95,936,optimization,g_slorp,natural_gas,37-coatzacoalcos,2.72,0.971
cce_cog_20,cogen_natural_gas,02-oriental,6.7,6.3507109,0,6.96,7.7,360,A_partir_de_2019,349.2,937,optimization,gn_tuxp,natural_gas,37-coatzacoalcos,2.73,0.97
cce_cog_49,cogen_natural_gas,03-occidental,6.9,6.54028436,0,6.96,7.7,300,A_partir_de_2019,292.2,938,optimization,g_sauzqro,natural_gas,23-guadalajara,3.02,0.974
cce_cog_50,cogen_natural_gas,02-oriental,9.6,9.099526066,0,9.22,5.5,12.9,A_partir_de_2019,12.58,939,optimization,g_tuxpoz,natural_gas,38-tabasco,3.19,0.975193798
cce_cog_17,cogen_natural_gas,02-oriental,7.2,6.82464455,0,6.96,7.7,19.1,A_partir_de_2019,18.51,940,optimization,g_tuxpoz,natural_gas,38-tabasco,4.43,0.969109948
cce_cog_51,cogen_natural_gas,01-central,10.3,9.763033175,0,11.23,7.4,2.4,A_partir_de_2019,2.2,941,optimization,g_slorp,natural_gas,31-central,3.16,0.916666667
cce_cog_52,cogen_natural_gas,03-occidental,10.3,9.763033175,0,11.23,7.4,4.1,A_partir_de_2019,3.75,942,optimization,g_sauzqro,natural_gas,24-aguascalientes,3.16,0.914634146
cce_cog_53,cogen_natural_gas,06-noreste,7.2,6.82464455,0,6.96,7.7,16.2,A_partir_de_2019,15.7,943,optimization,g_ahnrr,natural_gas,16-monterrey,4.43,0.969135802
cce_cog_54,cogen_natural_gas,01-central,10.3,9.763033175,0,11.23,7.4,1.884,A_partir_de_2019,1.72,944,optimization,g_central,natural_gas,31-central,3.16,0.912951168
cce_cog_55,cogen_natural_gas,02-oriental,9.6,9.099526066,0,9.22,5.5,64,A_partir_de_2019,62.4,945,optimization,gn_tuxp,natural_gas,37-coatzacoalcos,3.19,0.975
cce_cog_56,cogen_natural_gas,01-central,9.6,9.099526066,0,9.22,5.5,30,A_partir_de_2019,29.25,946,optimization,g_central,natural_gas,31-central,3.19,0.975
cce_cog_57,cogen_diesel,06-noreste,9.6,9.099526066,0,11.44,7.1,40,A_partir_de_2019,37.48,947,optimization,d_naciona,diesel,19-huasteca,3.94,0.937
cce_gen_01,cogen_natural_gas,02-oriental,6.9,6.54028436,0,6.96,7.7,680,2017,661.64,948,firm_project,g_tuxpoz,natural_gas,38-tabasco,2.96,0.973
cce_gen_02,cogen_natural_gas,06-noreste,9.6,9.099526066,0,9.22,5.5,22.18,A_partir_de_2019,21.63,949,optimization,gn_altam,natural_gas,19-huasteca,3.19,0.975202885
cce_gco_04,cogen_natural_gas,01-central,7.2,6.82464455,0,6.96,7.7,145,A_partir_de_2019,140.89,950,generic_project,g_central,natural_gas,31-central,4.43,0.971655172
cce_gco_05,cogen_natural_gas,01-central,6.6,6.255924171,0,6.96,7.7,489,A_partir_de_2019,474.82,951,generic_project,g_central,natural_gas,31-central,2.72,0.971002045
cce_gco_06,cogen_natural_gas,05-norte,7.2,6.82464455,0,6.96,7.7,107.5,A_partir_de_2019,104.17,952,generic_project,zzon_nort,natural_gas,09-chihuahua,4.43,0.969023256
cce_gco_01,cogen_natural_gas,05-norte,6.5,6.161137441,0,6.96,7.7,958,A_partir_de_2019,929.26,953,generic_project,zzon_nort,natural_gas,09-chihuahua,2.69,0.97
cce_gco_07,cogen_natural_gas,03-occidental,7.2,6.82464455,0,6.96,7.7,260,A_partir_de_2019,251.94,954,generic_project,g_petsal,natural_gas,23-guadalajara,4.43,0.969
cce_gco_08,cogen_natural_gas,03-occidental,6.9,6.54028436,0,6.96,7.7,871.6,A_partir_de_2019,848.07,955,generic_project,g_sauzqro,natural_gas,23-guadalajara,2.88,0.973003671
cce_gco_09,cogen_natural_gas,03-occidental,6.9,6.54028436,0,6.96,7.7,872,A_partir_de_2019,848.46,956,generic_project,g_sauzqro,natural_gas,23-guadalajara,2.88,0.973004587
cce_gco_10,cogen_natural_gas,04-noroeste,7.2,6.82464455,0,6.96,7.7,264,A_partir_de_2019,255.82,957,generic_project,zzon_noro,natural_gas,01-hermosillo,4.43,0.969015152
cce_gco_11,cogen_natural_gas,06-noreste,7.2,6.82464455,0,6.96,7.7,152,A_partir_de_2019,147.74,958,generic_project,gn_altam,natural_gas,19-huasteca,4.43,0.971973684
cce_gco_12,cogen_natural_gas,07-peninsular,6.9,6.54028436,0,6.96,7.7,542,A_partir_de_2019,527.37,959,generic_project,g_penin,natural_gas,42-merida,2.96,0.97300738
cce_gco_13,cogen_natural_gas,07-peninsular,6.9,6.54028436,0,6.96,7.7,542,A_partir_de_2019,527.37,960,generic_project,g_penin,natural_gas,42-merida,2.96,0.97300738
cce_gco_14,cogen_natural_gas,02-oriental,7.2,6.82464455,0,6.96,7.7,115.6,A_partir_de_2019,112.02,961,generic_project,g_slorp,natural_gas,34-puebla,4.43,0.969031142
cce_gco_15,cogen_natural_gas,03-occidental,7.2,6.82464455,0,6.96,7.7,51.6,A_partir_de_2019,50,962,generic_project,g_sauzqro,natural_gas,30-queretaro,4.43,0.968992248
cce_gco_16,cogen_natural_gas,02-oriental,7.2,6.82464455,0,6.96,7.7,96.4,A_partir_de_2019,93.41,963,generic_project,gn_tuxp,natural_gas,38-tabasco,4.43,0.968983402
cce_gco_17,cogen_natural_gas,06-noreste,6.9,6.54028436,0,6.96,7.7,862.2,A_partir_de_2019,838.92,964,generic_project,gn_tamazu,natural_gas,20-tamazunchale,2.88,0.972999304
cce_gco_18,cogen_natural_gas,06-noreste,6.5,6.161137441,0,6.96,7.7,1120.7,A_partir_de_2019,1087.08,965,generic_project,gn_tamazu,natural_gas,20-tamazunchale,2.69,0.970000892
cce_gco_02-cce_gco_03_2/,cogen_natural_gas,06-noreste,6.5,6.161137441,0,6.96,7.7,1120.7,A_partir_de_2019,1087.08,966,generic_project,gn_tamazu,natural_gas,20-tamazunchale,2.69,0.970000892
cce_gco_19,cogen_natural_gas,02-oriental,6.9,6.54028436,0,6.96,7.7,238,A_partir_de_2019,231.81,967,generic_project,g_tuxpoz,natural_gas,32-poza_rica,3.02,0.973991597
cce_gco_20,cogen_diesel,01-central,10.3,9.763033175,0,11.23,7.4,34.5,A_partir_de_2019,31.57,968,generic_project,d_naciona,diesel,31-central,3.16,0.915072464
cce_gco_21,cogen_diesel,05-norte,10.3,9.763033175,0,11.23,7.4,2.6,A_partir_de_2019,2.38,969,generic_project,d_naciona,diesel,10-durango,3.16,0.915384615
cce_gco_22,cogen_diesel,03-occidental,10.3,9.763033175,0,11.23,7.4,11.8,A_partir_de_2019,10.8,970,generic_project,d_naciona,diesel,23-guadalajara,3.16,0.915254237
cce_gco_23,cogen_diesel,06-noreste,10.3,9.763033175,0,11.23,7.4,1,A_partir_de_2019,0.92,971,generic_project,d_naciona,diesel,16-monterrey,3.16,0.92
cce_gco_24,cogen_diesel,10-baja_california_sur-mulege,10.3,9.763033175,0,11.23,7.4,11,A_partir_de_2019,10.07,972,generic_project,d_bcn,diesel,53-mulege,3.16,0.915454545
cce_gco_25,cogen_diesel,03-occidental,10.3,9.763033175,0,11.23,7.4,2.7,A_partir_de_2019,2.47,973,generic_project,d_naciona,diesel,30-queretaro,3.16,0.914814815
cce_gco_26,cogen_diesel,03-occidental,10.3,9.763033175,0,11.23,7.4,5.5,A_partir_de_2019,5.03,974,generic_project,d_naciona,diesel,25-san_luis_potosi,3.16,0.914545455
cce_gco_27,cogen_diesel,02-oriental,8,7.582938389,0,11.23,7.4,83.7,A_partir_de_2019,80.69,975,generic_project,d_naciona,diesel,32-poza_rica,8.01,0.964038232
cce_gco_28,cogen_fuel_oil,01-central,9.6,9.099526066,0,11.44,7.1,33.4,A_partir_de_2019,31.3,976,generic_project,c_n_tula,fuel_oil,31-central,3.94,0.937125749
cce_gco_29,cogen_fuel_oil,03-occidental,9.6,9.099526066,0,11.44,7.1,25,A_partir_de_2019,23.43,977,generic_project,c_n_sala,fuel_oil,23-guadalajara,3.94,0.9372
cce_gco_30,cogen_fuel_oil,03-occidental,9.6,9.099526066,0,11.44,7.1,64.2,A_partir_de_2019,60.16,978,generic_project,c_n_sala,fuel_oil,30-queretaro,3.94,0.937071651
cce_gco_31,cogen_natural_gas,03-occidental,9.6,9.099526066,0,9.22,5.5,0.9,A_partir_de_2019,0.88,979,generic_project,g_petsal,natural_gas,28-carapan,3.19,0.977777778
cce_gco_32,cogen_natural_gas,01-central,11.8,11.18483412,0,9.22,5.5,77.8,A_partir_de_2019,76.87,980,generic_project,g_central,natural_gas,31-central,4.19,0.988046272
cce_gco_33,cogen_natural_gas,05-norte,9.6,9.099526066,0,9.22,5.5,8,A_partir_de_2019,7.8,981,generic_project,zzon_nort,natural_gas,10-durango,3.19,0.975
cce_gco_34,cogen_natural_gas,03-occidental,9.6,9.099526066,0,9.22,5.5,5.9,A_partir_de_2019,5.75,982,generic_project,g_petsal,natural_gas,23-guadalajara,3.19,0.974576271
